Summary,Issue key,Issue id,Issue Type,Status,Project key,Project name,Project type,Project lead,Project lead id,Project description,Priority,Resolution,Assignee,Assignee Id,Reporter,Reporter Id,Creator,Creator Id,Created,Updated,Last Viewed,Resolved,Due date,Votes,Description,Environment,Watchers,Watchers,Watchers Id,Watchers Id,Original estimate,Remaining Estimate,Time Spent,Work Ratio,Σ Original Estimate,Σ Remaining Estimate,Σ Time Spent,Security Level,Custom field (Development),Custom field (Goals),Custom field (Issue color),Custom field (Rank),Sprint,Custom field (Start date),Custom field (Story point estimate),Team Id,Team Name,Custom field (Vulnerability),Comment,Parent,Parent key,Parent summary,Status Category,Status Category Changed
Envio de email con contrasena temporal en alta directa de familiar,IN-52,10096,Story,For Review,IN,Proyecto InclusiON,software,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,,Medium,,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,26/Mar/26 2:07 AM,07/Apr/26 2:28 PM,,,,0,Gestion de Usuarios,,Mirko Ivo Wlk,,5f5ac84710d187006f3f2792,,,,,,,,,,,,,0|i000eu:zzr,Sprint 2 (Gestion de usuarios),,,,,,,10048,IN-4,Gestion de Usuarios,In Progress,07/Apr/26 2:28 PM
Vinculacion automatica persona-familiar en alta directa,IN-51,10095,Story,For Review,IN,Proyecto InclusiON,software,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,,Medium,,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,26/Mar/26 2:07 AM,07/Apr/26 2:28 PM,,,,0,Gestion de Usuarios,,Mirko Ivo Wlk,,5f5ac84710d187006f3f2792,,,,,,,,,,,,,0|i000eu:zzi,Sprint 2 (Gestion de usuarios),,,,,,,10048,IN-4,Gestion de Usuarios,In Progress,07/Apr/26 2:28 PM
Desactivacion de familiar,IN-50,10094,Story,For Review,IN,Proyecto InclusiON,software,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,,Medium,,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,26/Mar/26 2:07 AM,07/Apr/26 2:28 PM,,,,0,Gestion de Usuarios,,Mirko Ivo Wlk,,5f5ac84710d187006f3f2792,,,,,,,,,,,,,0|i000eu:zz,Sprint 2 (Gestion de usuarios),,,,,,,10048,IN-4,Gestion de Usuarios,In Progress,07/Apr/26 2:28 PM
Edicion de familiar,IN-49,10093,Story,For Review,IN,Proyecto InclusiON,software,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,,Medium,,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,26/Mar/26 2:07 AM,07/Apr/26 2:28 PM,,,,0,Gestion de Usuarios,,Mirko Ivo Wlk,,5f5ac84710d187006f3f2792,,,,,,,,,,,,,0|i000eu:zy,Sprint 2 (Gestion de usuarios),,,,,,,10048,IN-4,Gestion de Usuarios,In Progress,07/Apr/26 2:28 PM
Detalle de familiar con personas vinculadas,IN-48,10092,Story,For Review,IN,Proyecto InclusiON,software,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,,Medium,,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,26/Mar/26 2:07 AM,07/Apr/26 2:28 PM,,,,0,Gestion de Usuarios,,Mirko Ivo Wlk,,5f5ac84710d187006f3f2792,,,,,,,,,,,,,0|i000eu:zx,Sprint 2 (Gestion de usuarios),,,,,,,10048,IN-4,Gestion de Usuarios,In Progress,07/Apr/26 2:28 PM
Consulta paginada de familiares con columna Familiar de,IN-47,10091,Story,For Review,IN,Proyecto InclusiON,software,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,,Medium,,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,26/Mar/26 2:07 AM,07/Apr/26 2:28 PM,,,,0,Gestion de Usuarios,,Mirko Ivo Wlk,,5f5ac84710d187006f3f2792,,,,,,,,,,,,,0|i000eu:zv,Sprint 2 (Gestion de usuarios),,,,,,,10048,IN-4,Gestion de Usuarios,In Progress,07/Apr/26 2:28 PM
Alta de familiar por invitacion (auto-registro),IN-46,10090,Story,For Review,IN,Proyecto InclusiON,software,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,,Medium,,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,26/Mar/26 2:07 AM,07/Apr/26 2:28 PM,,,,0,Gestion de Usuarios,,Mirko Ivo Wlk,,5f5ac84710d187006f3f2792,,,,,,,,,,,,,0|i000eu:zr,Sprint 2 (Gestion de usuarios),,,,,,,10048,IN-4,Gestion de Usuarios,In Progress,07/Apr/26 2:28 PM
Alta directa de familiar con selector de persona,IN-45,10089,Story,For Review,IN,Proyecto InclusiON,software,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,,Medium,,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,26/Mar/26 2:07 AM,07/Apr/26 2:28 PM,,,,0,Gestion de Usuarios,,Mirko Ivo Wlk,,5f5ac84710d187006f3f2792,,,,,,,,,,,,,0|i000eu:zi,Sprint 2 (Gestion de usuarios),,,,,,,10048,IN-4,Gestion de Usuarios,In Progress,07/Apr/26 2:28 PM
Desactivacion de persona (soft-delete + revocacion de tokens),IN-44,10088,Story,For Review,IN,Proyecto InclusiON,software,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,,Medium,,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,26/Mar/26 2:07 AM,07/Apr/26 2:28 PM,,,,0,Gestion de Usuarios,,Mirko Ivo Wlk,,5f5ac84710d187006f3f2792,,,,,,,,,,,,,0|i000eu:z,Sprint 2 (Gestion de usuarios),,,,,,,10048,IN-4,Gestion de Usuarios,In Progress,07/Apr/26 2:28 PM
Configuracion del metodo de login con confirm popup,IN-43,10087,Story,For Review,IN,Proyecto InclusiON,software,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,,Medium,,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,26/Mar/26 2:07 AM,07/Apr/26 2:28 PM,,,,0,Gestion de Usuarios,,Mirko Ivo Wlk,,5f5ac84710d187006f3f2792,,,,,,,,,,,,,0|i000eu:y,Sprint 2 (Gestion de usuarios),,,,,,,10048,IN-4,Gestion de Usuarios,In Progress,07/Apr/26 2:28 PM
Edicion de datos personales y funcionales de persona,IN-42,10086,Story,For Review,IN,Proyecto InclusiON,software,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,,Medium,,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,26/Mar/26 2:07 AM,07/Apr/26 2:28 PM,,,,0,Gestion de Usuarios,,Mirko Ivo Wlk,,5f5ac84710d187006f3f2792,,,,,,,,,,,,,0|i000eu:x,Sprint 2 (Gestion de usuarios),,,,,,,10048,IN-4,Gestion de Usuarios,In Progress,07/Apr/26 2:28 PM
Consulta paginada de personas con filtros,IN-41,10085,Story,For Review,IN,Proyecto InclusiON,software,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,,Medium,,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,26/Mar/26 2:07 AM,07/Apr/26 2:28 PM,,,,0,Gestion de Usuarios,,Mirko Ivo Wlk,,5f5ac84710d187006f3f2792,,,,,,,,,,,,,0|i000eu:v,Sprint 2 (Gestion de usuarios),,,,,,,10048,IN-4,Gestion de Usuarios,In Progress,07/Apr/26 2:28 PM
Alta de persona con perfil funcional,IN-40,10084,Story,For Review,IN,Proyecto InclusiON,software,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,,Medium,,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,26/Mar/26 2:07 AM,07/Apr/26 2:28 PM,,,,0,Gestion de Usuarios,,Mirko Ivo Wlk,,5f5ac84710d187006f3f2792,,,,,,,,,,,,,0|i000eu:r,Sprint 2 (Gestion de usuarios),,,,,,,10048,IN-4,Gestion de Usuarios,In Progress,07/Apr/26 2:28 PM
Desactivacion de profesional,IN-39,10083,Story,For Review,IN,Proyecto InclusiON,software,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,,Medium,,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,26/Mar/26 2:07 AM,07/Apr/26 2:28 PM,,,,0,Gestion de Usuarios,,Mirko Ivo Wlk,,5f5ac84710d187006f3f2792,,,,,,,,,,,,,0|i000eu:i,Sprint 2 (Gestion de usuarios),,,,,,,10048,IN-4,Gestion de Usuarios,In Progress,07/Apr/26 2:28 PM
Edicion de profesional,IN-38,10082,Story,For Review,IN,Proyecto InclusiON,software,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,,Medium,,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,26/Mar/26 2:07 AM,07/Apr/26 2:28 PM,,,,0,Gestion de Usuarios,,Mirko Ivo Wlk,,5f5ac84710d187006f3f2792,,,,,,,,,,,,,0|i000eu:,Sprint 2 (Gestion de usuarios),,,,,,,10048,IN-4,Gestion de Usuarios,In Progress,07/Apr/26 2:28 PM
Consulta paginada de profesionales con filtros,IN-37,10081,Story,For Review,IN,Proyecto InclusiON,software,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,,Medium,,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,26/Mar/26 2:07 AM,07/Apr/26 2:28 PM,,,,0,Gestion de Usuarios,,Mirko Ivo Wlk,,5f5ac84710d187006f3f2792,,,,,,,,,,,,,0|i000et:,Sprint 2 (Gestion de usuarios),,,,,,,10048,IN-4,Gestion de Usuarios,In Progress,07/Apr/26 2:28 PM
Alta de profesional con contrasena temporal y envio de email,IN-36,10080,Story,For Review,IN,Proyecto InclusiON,software,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,,Medium,,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,26/Mar/26 2:07 AM,07/Apr/26 2:28 PM,,,,0,Gestion de Usuarios,,Mirko Ivo Wlk,,5f5ac84710d187006f3f2792,,,,,,,,,,,,,0|i000er:,Sprint 2 (Gestion de usuarios),,,,,,,10048,IN-4,Gestion de Usuarios,In Progress,07/Apr/26 2:28 PM
Editar item en catálogo,IN-35,10079,Story,For Review,IN,Proyecto InclusiON,software,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,,Medium,,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,26/Mar/26 2:07 AM,11/Apr/26 1:22 AM,14/Apr/26 1:42 PM,,,0,Configuracion del Sistema,,Mirko Ivo Wlk,,5f5ac84710d187006f3f2792,,,,,,,,,,,,,0|i00087:,Sprint 1 (Config de sistema),,,,,,,10047,IN-3,Configuracion del Sistema,In Progress,07/Apr/26 2:27 PM
Registrar item en catálogo,IN-34,10078,Story,For Review,IN,Proyecto InclusiON,software,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,,Medium,,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,26/Mar/26 2:07 AM,11/Apr/26 1:17 AM,,,,0,Configuracion del Sistema,,Mirko Ivo Wlk,,5f5ac84710d187006f3f2792,,,,,,,,,,,,,0|i0007z:,Sprint 1 (Config de sistema),,,,,,,10047,IN-3,Configuracion del Sistema,In Progress,07/Apr/26 2:27 PM
Consultar catálogos del sistema (6 tipos),IN-33,10077,Story,For Review,IN,Proyecto InclusiON,software,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,,Medium,,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,26/Mar/26 2:07 AM,11/Apr/26 1:15 AM,,,,0,Configuracion del Sistema,,Mirko Ivo Wlk,,5f5ac84710d187006f3f2792,,,,,,,,,,,,,0|i0007r:,Sprint 1 (Config de sistema),,,,,,,10047,IN-3,Configuracion del Sistema,In Progress,07/Apr/26 2:27 PM
Invalidar caché de permisos,IN-32,10076,Story,For Review,IN,Proyecto InclusiON,software,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,,Medium,,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,26/Mar/26 2:07 AM,11/Apr/26 1:16 AM,,,,0,Configuracion del Sistema,,Mirko Ivo Wlk,,5f5ac84710d187006f3f2792,,,,,,,,,,,,,0|i0007j:,Sprint 1 (Config de sistema),,,,,,,10047,IN-3,Configuracion del Sistema,In Progress,07/Apr/26 2:27 PM
Revocar tokens al cambiar permisos de un rol,IN-31,10075,Story,For Review,IN,Proyecto InclusiON,software,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,,Medium,,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,26/Mar/26 2:07 AM,11/Apr/26 1:16 AM,,,,0,Configuracion del Sistema,,Mirko Ivo Wlk,,5f5ac84710d187006f3f2792,,,,,,,,,,,,,0|i0007b:,Sprint 1 (Config de sistema),,,,,,,10047,IN-3,Configuracion del Sistema,In Progress,07/Apr/26 2:27 PM
Confirmar al guardar permisos con aviso de cierre de sesiones,IN-30,10074,Story,For Review,IN,Proyecto InclusiON,software,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,,Medium,,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,26/Mar/26 2:07 AM,11/Apr/26 1:16 AM,,,,0,Configuracion del Sistema,,Mirko Ivo Wlk,,5f5ac84710d187006f3f2792,,,,,,,,,,,,,0|i00073:,Sprint 1 (Config de sistema),,,,,,,10047,IN-3,Configuracion del Sistema,In Progress,07/Apr/26 2:27 PM
Enforcement de aislamiento por institucion (InstitutionAccessFilter),IN-29,10073,Story,For Review,IN,Proyecto InclusiON,software,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,,Medium,,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,26/Mar/26 2:07 AM,10/Apr/26 8:40 PM,,,,0,Configuracion del Sistema,,Mirko Ivo Wlk,,5f5ac84710d187006f3f2792,,,,,,,,,,,,,0|i0006v:,Sprint 1 (Config de sistema),,,,,,,10047,IN-3,Configuracion del Sistema,In Progress,07/Apr/26 2:27 PM
Filtrar datos por institución,IN-28,10072,Story,For Review,IN,Proyecto InclusiON,software,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,,Medium,,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,26/Mar/26 2:07 AM,11/Apr/26 12:56 AM,,,,0,Configuracion del Sistema,,Mirko Ivo Wlk,,5f5ac84710d187006f3f2792,,,,,,,,,,,,,0|i0006n:,Sprint 1 (Config de sistema),,,,,,,10047,IN-3,Configuracion del Sistema,In Progress,07/Apr/26 2:27 PM
Asignar institución a administrador,IN-27,10071,Story,For Review,IN,Proyecto InclusiON,software,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,,Medium,,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,26/Mar/26 2:07 AM,11/Apr/26 12:52 AM,,,,0,Configuracion del Sistema,,Mirko Ivo Wlk,,5f5ac84710d187006f3f2792,,,,,,,,,,,,,0|i0006f:,Sprint 1 (Config de sistema),,,,,,,10047,IN-3,Configuracion del Sistema,In Progress,07/Apr/26 2:27 PM
Crear administrador institucional,IN-26,10070,Story,For Review,IN,Proyecto InclusiON,software,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,,Medium,,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,26/Mar/26 2:07 AM,11/Apr/26 12:49 AM,,,,0,Configuracion del Sistema,,Mirko Ivo Wlk,,5f5ac84710d187006f3f2792,,,,,,,,,,,,,0|i00067:,Sprint 1 (Config de sistema),,,,,,,10047,IN-3,Configuracion del Sistema,In Progress,07/Apr/26 2:27 PM
Asignar permisos por modulo,IN-25,10069,Story,For Review,IN,Proyecto InclusiON,software,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,,Medium,,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,26/Mar/26 2:07 AM,11/Apr/26 12:46 AM,,,,0,Configuracion del Sistema,,Mirko Ivo Wlk,,5f5ac84710d187006f3f2792,,,,,,,,,,,,,0|i0005z:,Sprint 1 (Config de sistema),,,,,,,10047,IN-3,Configuracion del Sistema,In Progress,07/Apr/26 2:27 PM
Consultar roles,IN-24,10068,Story,For Review,IN,Proyecto InclusiON,software,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,,Medium,,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,26/Mar/26 2:07 AM,11/Apr/26 1:18 AM,06/Apr/26 2:40 AM,,,0,Configuracion del Sistema,,Mirko Ivo Wlk,,5f5ac84710d187006f3f2792,,,,,,,,,,,,,0|i0005r:,Sprint 1 (Config de sistema),,,,,,,10047,IN-3,Configuracion del Sistema,In Progress,07/Apr/26 2:27 PM
Editar institución,IN-23,10067,Story,For Review,IN,Proyecto InclusiON,software,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,,Medium,,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,26/Mar/26 2:07 AM,11/Apr/26 1:19 AM,07/Apr/26 2:59 PM,,,0,Configuracion del Sistema,,Mirko Ivo Wlk,,5f5ac84710d187006f3f2792,,,,,,,,,,,,,0|i0005j:,Sprint 1 (Config de sistema),,,,,,,10047,IN-3,Configuracion del Sistema,In Progress,07/Apr/26 2:27 PM
Consultar instituciones,IN-22,10066,Story,For Review,IN,Proyecto InclusiON,software,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,,Medium,,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,26/Mar/26 2:07 AM,11/Apr/26 1:19 AM,06/Apr/26 2:14 AM,,,0,[https://inclusionic.atlassian.net/wiki/spaces/InclusiON/pages/16482306/HU+IN-22+Consultar+instituciones|https://inclusionic.atlassian.net/wiki/spaces/InclusiON/pages/16482306/HU+IN-22+Consultar+instituciones|smart-link] ,,Mirko Ivo Wlk,,5f5ac84710d187006f3f2792,,,,,,,,,,,,,0|i0005b:,Sprint 1 (Config de sistema),,,,,,,10047,IN-3,Configuracion del Sistema,In Progress,07/Apr/26 2:27 PM
Registrar institución,IN-21,10065,Story,For Review,IN,Proyecto InclusiON,software,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,,Medium,,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,26/Mar/26 2:07 AM,10/Apr/26 11:54 PM,10/Apr/26 8:21 AM,,,0,[https://inclusionic.atlassian.net/wiki/spaces/InclusiON/pages/16384001/HU-+IN-21+Registrar+instituci+n|https://inclusionic.atlassian.net/wiki/spaces/InclusiON/pages/16384001/HU-+IN-21+Registrar+instituci+n|smart-link] ,,Mirko Ivo Wlk,,5f5ac84710d187006f3f2792,,,,,,,,,,,,,0|i00053:,Sprint 1 (Config de sistema),,,,,,,10047,IN-3,Configuracion del Sistema,In Progress,07/Apr/26 2:25 PM
Modelo de datos base iniciales,IN-20,10064,Story,Done,IN,Proyecto InclusiON,software,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,,Medium,Done,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,26/Mar/26 2:07 AM,07/Apr/26 8:01 PM,,07/Apr/26 8:01 PM,,0,Sprint 0 — Arranque,,Mirko Ivo Wlk,,5f5ac84710d187006f3f2792,,,,,,,,,,,,,0|i0004v:,Tablero Sprint 0,,,,,,,10046,IN-2,Planificación del inicio,Done,07/Apr/26 8:01 PM
Seleccion de plataforma tecnologica ,IN-19,10063,Story,Done,IN,Proyecto InclusiON,software,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,,Medium,Done,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,26/Mar/26 2:07 AM,07/Apr/26 8:01 PM,07/Apr/26 2:24 PM,07/Apr/26 8:01 PM,,0,"Sprint 0 — Arranque



.NET 8, Angular, SQL Server",,Mirko Ivo Wlk,,5f5ac84710d187006f3f2792,,,,,,,,,,,,,0|i0004n:,Tablero Sprint 0,,,,,,,10046,IN-2,Planificación del inicio,Done,07/Apr/26 8:01 PM
"Definicion de ceremonias Scrum (Daily, Planning, Review, Retro)",IN-18,10062,Story,Done,IN,Proyecto InclusiON,software,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,,Medium,Done,Mariano Decalli,712020:7c5f1332-15fc-4f68-bd69-0aa430c7a5c1,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,26/Mar/26 2:07 AM,07/Apr/26 8:01 PM,,07/Apr/26 8:01 PM,,0,Sprint 0 — Arranque,,Mirko Ivo Wlk,,5f5ac84710d187006f3f2792,,,,,,,,,,,,,0|i0004f:,Tablero Sprint 0,,,,,,,10046,IN-2,Planificación del inicio,Done,07/Apr/26 8:01 PM
Elaboracion del Product Backlog inicial,IN-17,10061,Story,Done,IN,Proyecto InclusiON,software,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,,Medium,Done,Sacha Del Barrio,712020:7c75e354-30b3-44b2-8e1e-0cd0516541b1,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,26/Mar/26 2:07 AM,07/Apr/26 8:01 PM,,07/Apr/26 8:01 PM,,0,Sprint 0 — Arranque,,Mirko Ivo Wlk,,5f5ac84710d187006f3f2792,,,,,,,,,,,,,0|i00047:,Tablero Sprint 0,,,,,,,10046,IN-2,Planificación del inicio,Done,07/Apr/26 8:01 PM
"Creacion de repositorios GitHub (inclusion-server, inclusion-client)",IN-16,10060,Story,Done,IN,Proyecto InclusiON,software,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,,Medium,Done,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,26/Mar/26 2:07 AM,07/Apr/26 8:01 PM,,07/Apr/26 8:01 PM,,0,Sprint 0 — Arranque,,Mirko Ivo Wlk,,5f5ac84710d187006f3f2792,,,,,,,,,,,,,0|i0003z:,Tablero Sprint 0,,,,,,,10046,IN-2,Planificación del inicio,Done,07/Apr/26 8:01 PM
"Eleccion y prueba de herramientas (Teams, GitHub, VS Code, Figma)",IN-15,10059,Story,Done,IN,Proyecto InclusiON,software,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,,Medium,Done,German Cochis,712020:14e93a8f-d13b-44f7-a13e-f4c9c7a355a1,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,26/Mar/26 2:07 AM,07/Apr/26 8:01 PM,,07/Apr/26 8:01 PM,,0,Sprint 0 — Arranque,,Mirko Ivo Wlk,,5f5ac84710d187006f3f2792,,,,,,,,,,,,,0|i0003r:,Tablero Sprint 0,,,,,,,10046,IN-2,Planificación del inicio,Done,07/Apr/26 8:01 PM
Definicion de roles del equipo,IN-14,10058,Story,Done,IN,Proyecto InclusiON,software,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,,Medium,Done,Mariano Decalli,712020:7c5f1332-15fc-4f68-bd69-0aa430c7a5c1,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,26/Mar/26 2:07 AM,07/Apr/26 8:01 PM,26/Mar/26 9:32 PM,07/Apr/26 8:01 PM,,0,Sprint 0 — Arranque,,Mirko Ivo Wlk,,5f5ac84710d187006f3f2792,,,,,,,,,,,,,0|i0003j:,Tablero Sprint 0,,,,,,,10046,IN-2,Planificación del inicio,Done,07/Apr/26 8:01 PM
Mensajeria y Portal Familiar,IN-13,10057,Epic,Backlog,IN,Proyecto InclusiON,software,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,,Medium,,,,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,Mirko Ivo Wlk,5f5ac84710d187006f3f2792,26/Mar/26 2:06 AM,26/Mar/26 2:06 AM,,,,0,,,Mirko Ivo Wlk,,5f5ac84710d187006f3f2792,,,,,,,,,,,,,0|i0003b:,,,,,,,,,,,To Do,26/Mar/26 2:06 AM
